"ObjectApiName","FieldApiName","Label","Type","IsCustom","IsNillable","IsCalculated","Length","Precision","Scale","ReferenceTo"
"sf_devops__Environment__c","sf_devops__Expired__c","期限切れ","boolean","True","False","False","0","0","0",""
"sf_devops__Environment__c","sf_devops__Last_Revision_Counter__c","最終リビジョンカウンタ","double","True","True","False","0","18","0",""
"sf_devops__Environment__c","sf_devops__Named_Credential__c","指定ログイン情報","string","True","True","False","255","0","0",""
"sf_devops__Environment__c","sf_devops__Operation_Result__c","操作結果","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Environment__c","sf_devops__Org_Id__c","組織 ID","string","True","False","False","18","0","0",""
"sf_devops__Environment__c","sf_devops__Project__c","プロジェクト","reference","True","False","False","18","0","0","sf_devops__Project__c"
"sf_devops__Environment__c","sf_devops__Refresh_Date__c","更新日","datetime","True","True","False","0","0","0",""
"sf_devops__Environment__c","sf_devops__Refresh_Source__c","ソースを更新","reference","True","True","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Environment__c","sf_devops__Replaces__c","置換","reference","True","True","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Environment__c","sf_devops__Test_Environment__c","テスト環境","boolean","True","False","False","0","0","0",""
"sf_devops__Environment__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Hidden_Remote_Change__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Hidden_Remote_Change__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Hidden_Remote_Change__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Hidden_Remote_Change__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Hidden_Remote_Change__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Hidden_Remote_Change__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Hidden_Remote_Change__c","Name","非表示のリモート変更名","string","False","False","False","80","0","0",""
"sf_devops__Hidden_Remote_Change__c","sf_devops__Hidden_by_Force_Ignore__c","強制無視により非表示","boolean","True","False","False","0","0","0",""
"sf_devops__Hidden_Remote_Change__c","sf_devops__Remote_Change__c","リモート変更","reference","True","False","False","18","0","0","sf_devops__Remote_Change__c"
"sf_devops__Hidden_Remote_Change__c","sf_devops__Work_Item__c","作業項目","reference","True","False","False","18","0","0","sf_devops__Work_Item__c"
"sf_devops__Hidden_Remote_Change__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Merge_Result__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Merge_Result__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Merge_Result__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Merge_Result__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Merge_Result__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Merge_Result__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Merge_Result__c","Name","マージ結果名","string","False","False","False","80","0","0",""
"sf_devops__Merge_Result__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Merge_Result__c","sf_devops__Merge_Date__c","マージ日","datetime","True","True","False","0","0","0",""
"sf_devops__Merge_Result__c","sf_devops__Previous_Remote_Reference__c","以前のリモート参照","string","True","True","False","255","0","0",""
"sf_devops__Merge_Result__c","sf_devops__Remote_Reference__c","リモート参照","string","True","True","False","255","0","0",""
"sf_devops__Merge_Result__c","sf_devops__Source_Branch_Name__c","ソースブランチ名","string","True","False","False","255","0","0",""
"sf_devops__Merge_Result__c","sf_devops__Target_Branch_Name__c","対象ブランチ名","string","True","False","False","255","0","0",""
"sf_devops__Merge_Result__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Object_Activity__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Object_Activity__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Object_Activity__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Object_Activity__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Object_Activity__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Object_Activity__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Object_Activity__c","Name","オブジェクト活動名","string","False","False","False","80","0","0",""
"sf_devops__Object_Activity__c","sf_devops__Activity_Date__c","活動日","datetime","True","False","False","0","0","0",""
"sf_devops__Object_Activity__c","sf_devops__Activity_Type__c","活動種別","string","True","False","False","255","0","0",""
"sf_devops__Object_Activity__c","sf_devops__Change_Submission__c","変更申請","reference","True","True","False","18","0","0","sf_devops__Change_Submission__c"
"sf_devops__Object_Activity__c","sf_devops__Environment__c","環境","reference","True","True","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Object_Activity__c","sf_devops__Hidden__c","非表示","boolean","True","False","False","0","0","0",""
"sf_devops__Object_Activity__c","sf_devops__Operation_Result__c","操作結果","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Object_Activity__c","sf_devops__Parent_Activity__c","親活動","reference","True","True","False","18","0","0","sf_devops__Object_Activity__c"
"sf_devops__Object_Activity__c","sf_devops__Pipeline__c","パイプライン","reference","True","True","False","18","0","0","sf_devops__Pipeline__c"
"sf_devops__Object_Activity__c","sf_devops__Project__c","プロジェクト","reference","True","False","False","18","0","0","sf_devops__Project__c"
"sf_devops__Object_Activity__c","sf_devops__Summary__c","概要","string","True","False","False","255","0","0",""
"sf_devops__Object_Activity__c","sf_devops__Target_Pipeline_Stage__c","対象パイプラインフェーズ","reference","True","True","False","18","0","0","sf_devops__Pipeline_Stage__c"
"sf_devops__Object_Activity__c","sf_devops__Work_Item__c","作業項目","reference","True","True","False","18","0","0","sf_devops__Work_Item__c"
"sf_devops__Object_Activity__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Pipeline__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Pipeline__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Pipeline__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Pipeline__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Pipeline__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Pipeline__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Pipeline__c","Name","パイプライン名","string","False","True","False","80","0","0",""
"sf_devops__Pipeline__c","sf_devops__Activated__c","有効化済み","boolean","True","False","False","0","0","0",""
"sf_devops__Pipeline__c","sf_devops__Project__c","プロジェクト","reference","True","False","False","18","0","0","sf_devops__Project__c"
"sf_devops__Pipeline__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Pipeline_Stage__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Pipeline_Stage__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Pipeline_Stage__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Pipeline_Stage__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Pipeline_Stage__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Pipeline_Stage__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Pipeline_Stage__c","Name","パイプラインフェーズ名","string","False","True","False","80","0","0",""
"sf_devops__Pipeline_Stage__c","sf_devops__Branch__c","ブランチ","reference","True","False","False","18","0","0","sf_devops__Branch__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Environment__c","環境","reference","True","True","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Next_Stage__c","次のフェーズ","reference","True","True","False","18","0","0","sf_devops__Pipeline_Stage__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Operation_Status__c","操作状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Pipeline__c","パイプライン","reference","True","False","False","18","0","0","sf_devops__Pipeline__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Prerelease__c","プレリリース","boolean","True","False","True","0","0","0",""
"sf_devops__Pipeline_Stage__c","sf_devops__Promote_Review_Remote_Reference__c","昇格レビューリモート参照","string","True","True","False","255","0","0",""
"sf_devops__Pipeline_Stage__c","sf_devops__Swap_Status__c","切り替え状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Synch_State__c","同期状態","reference","True","True","False","18","0","0","sf_devops__Vcs_Synch_State__c"
"sf_devops__Pipeline_Stage__c","sf_devops__Versioned__c","バージョン管理","boolean","True","False","False","0","0","0",""
"sf_devops__Pipeline_Stage__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Project__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Project__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Project__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Project__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Project__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Project__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Project__c","Name","プロジェクト名","string","False","True","False","80","0","0",""
"sf_devops__Project__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Project__c","sf_devops__Description__c","説明","string","True","True","False","255","0","0",""
"sf_devops__Project__c","sf_devops__Hidden__c","非表示","boolean","True","False","False","0","0","0",""
"sf_devops__Project__c","sf_devops__Package_Directories__c","Sfdx-project.json のパッケージディレクトリ","textarea","True","True","False","25000","0","0",""
"sf_devops__Project__c","sf_devops__Platform_Repository__c","プラットフォームリポジトリ","reference","True","False","False","18","0","0","sf_devops__Repository__c"
"sf_devops__Project__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Remote_Change__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Remote_Change__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Remote_Change__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Remote_Change__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Remote_Change__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Remote_Change__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Remote_Change__c","Name","リモート変更名","string","False","False","False","80","0","0",""
"sf_devops__Remote_Change__c","sf_devops__Change_Submission__c","変更申請","reference","True","True","False","18","0","0","sf_devops__Change_Submission__c"
"sf_devops__Remote_Change__c","sf_devops__Environment__c","環境","reference","True","False","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Remote_Change__c","sf_devops__Member_Name__c","メンバーの名前","string","True","False","False","255","0","0",""
"sf_devops__Remote_Change__c","sf_devops__Member_Type__c","メンバーの種別","string","True","False","False","255","0","0",""
"sf_devops__Remote_Change__c","sf_devops__Remote_Change_By__c","リモート変更者","string","True","False","False","255","0","0",""
"sf_devops__Remote_Change__c","sf_devops__Remote_Change_On__c","リモート変更日","datetime","True","False","False","0","0","0",""
"sf_devops__Remote_Change__c","sf_devops__Remote_Change_Type__c","リモート変更種別","picklist","True","False","False","255","0","0",""
"sf_devops__Remote_Change__c","sf_devops__Source_Component__c","ソースコンポーネント","string","True","True","True","1300","0","0",""
"sf_devops__Remote_Change__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Repository__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Repository__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Repository__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Repository__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Repository__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Repository__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Repository__c","Name","リポジトリ名","string","False","True","False","80","0","0",""
"sf_devops__Repository__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Repository__c","sf_devops__Bitbucket_Project_Name__c","Bitbucket プロジェクト名","string","True","True","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Bitbucket_Repo_UUID__c","Bitbucket リポジトリ UUID","string","True","True","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Bitbucket_Workspace_UUID__c","Bitbucket ワークスペース UUID","string","True","True","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Default_Branch__c","デフォルトブランチ","string","True","False","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__GitHub_Owner__c","GitHub Owner","string","True","True","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__GitHub_Repo__c","GitHub Repo","string","True","True","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Named_Credential__c","Named Credential","string","True","True","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Path__c","パス","string","True","False","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Project_Generation_Status__c","Project Generation Operation Status","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Repository__c","sf_devops__Url__c","URL","string","True","False","False","255","0","0",""
"sf_devops__Repository__c","sf_devops__Vcs__c","VCS","reference","True","False","False","18","0","0","sf_devops__Vcs__c"
"sf_devops__Repository__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Service_Provider__mdt","DeveloperName","カスタムメタデータレコード名","string","False","False","False","40","0","0",""
"sf_devops__Service_Provider__mdt","Id","カスタムメタデータレコード ID","id","False","False","False","18","0","0",""
"sf_devops__Service_Provider__mdt","Label","表示ラベル","string","False","True","False","40","0","0",""
"sf_devops__Service_Provider__mdt","Language","マスター言語","picklist","False","False","False","40","0","0",""
"sf_devops__Service_Provider__mdt","MasterLabel","表示ラベル","string","False","False","False","40","0","0",""
"sf_devops__Service_Provider__mdt","NamespacePrefix","名前空間プレフィックス","string","False","True","False","15","0","0",""
"sf_devops__Service_Provider__mdt","QualifiedApiName","修飾された API 参照名","string","False","True","False","70","0","0",""
"sf_devops__Service_Provider__mdt","sf_devops__Apex_Class__c","Apex クラス","string","True","False","False","255","0","0",""
"sf_devops__Service_Provider__mdt","sf_devops__Service_Type__c","サービス種別","string","True","False","False","255","0","0",""
"sf_devops__Service_Provider__mdt","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Source_Member_Reference__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Source_Member_Reference__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Source_Member_Reference__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Source_Member_Reference__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Source_Member_Reference__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Source_Member_Reference__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Source_Member_Reference__c","Name","ソースメンバー参照名","string","False","False","False","80","0","0",""
"sf_devops__Source_Member_Reference__c","sf_devops__Is_Delete__c","削除","boolean","True","False","False","0","0","0",""
"sf_devops__Source_Member_Reference__c","sf_devops__Is_New__c","新規","boolean","True","False","False","0","0","0",""
"sf_devops__Source_Member_Reference__c","sf_devops__Remote_Change__c","リモート変更","reference","True","False","False","18","0","0","sf_devops__Remote_Change__c"
"sf_devops__Source_Member_Reference__c","sf_devops__Revision_Counter__c","リビジョンカウンタ","double","True","False","False","0","18","0",""
"sf_devops__Source_Member_Reference__c","sf_devops__Source_Member_Id__c","ソースメンバー ID","string","True","False","False","100","0","0",""
"sf_devops__Source_Member_Reference__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Submit_Component__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Submit_Component__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Submit_Component__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Submit_Component__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Submit_Component__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Submit_Component__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Submit_Component__c","Name","申請コンポーネント名","string","False","False","False","80","0","0",""
"sf_devops__Submit_Component__c","sf_devops__Change_Submission__c","変更申請","reference","True","False","False","18","0","0","sf_devops__Change_Submission__c"
"sf_devops__Submit_Component__c","sf_devops__Empty__c","空","boolean","True","False","False","0","0","0",""
"sf_devops__Submit_Component__c","sf_devops__File_Path__c","ファイルパス","string","True","True","False","255","0","0",""
"sf_devops__Submit_Component__c","sf_devops__Operation__c","操作","string","True","False","False","6","0","0",""
"sf_devops__Submit_Component__c","sf_devops__Source_Component__c","ソースコンポーネント","string","True","False","False","255","0","0",""
"sf_devops__Submit_Component__c","sf_devops__Source_Remote_Change__c","ソースリモート変更","reference","True","True","False","18","0","0","sf_devops__Remote_Change__c"
"sf_devops__Submit_Component__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Vcs__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Vcs__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Vcs__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Vcs__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Vcs__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Vcs__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Vcs__c","Name","VCS 名","string","False","True","False","80","0","0",""
"sf_devops__Vcs__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Vcs__c","sf_devops__Base_URL__c","ベース URL","url","True","False","False","255","0","0",""
"sf_devops__Vcs__c","sf_devops__Named_Credential__c","指定ログイン情報","string","True","False","False","255","0","0",""
"sf_devops__Vcs__c","sf_devops__Service_Provider__c","サービスプロバイダー","string","True","False","False","255","0","0",""
"sf_devops__Vcs__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Vcs_Synch_State__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Vcs_Synch_State__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Vcs_Synch_State__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Vcs_Synch_State__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Vcs_Synch_State__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Vcs_Synch_State__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Vcs_Synch_State__c","Name","VCS 同期状態名","string","False","False","False","80","0","0",""
"sf_devops__Vcs_Synch_State__c","OwnerId","所有者 ID","reference","False","False","False","18","0","0","Group;User"
"sf_devops__Vcs_Synch_State__c","sf_devops__Last_Synch_Date__c","最終同期日","datetime","True","True","False","0","0","0",""
"sf_devops__Vcs_Synch_State__c","sf_devops__Project__c","プロジェクト","reference","True","False","False","18","0","0","sf_devops__Project__c"
"sf_devops__Vcs_Synch_State__c","sf_devops__Retry_Count__c","再試行回数","double","True","True","False","0","1","0",""
"sf_devops__Vcs_Synch_State__c","sf_devops__Synch_Job_Id__c","同期ジョブ ID","string","True","True","False","25","0","0",""
"sf_devops__Vcs_Synch_State__c","sf_devops__Synch_Name__c","同期名","string","True","False","False","255","0","0",""
"sf_devops__Vcs_Synch_State__c","sf_devops__Synch_Status__c","同期状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Vcs_Synch_State__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Work_Item__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Work_Item__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Work_Item__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Work_Item__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Work_Item__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Work_Item__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Work_Item__c","Name","作業項目番号","string","False","False","False","80","0","0",""
"sf_devops__Work_Item__c","sf_devops__Assigned_To__c","割り当て先","reference","True","True","False","18","0","0","User"
"sf_devops__Work_Item__c","sf_devops__Branch__c","ブランチ","reference","True","True","False","18","0","0","sf_devops__Branch__c"
"sf_devops__Work_Item__c","sf_devops__Change_Bundle__c","変更バンドル","reference","True","True","False","18","0","0","sf_devops__Change_Bundle__c"
"sf_devops__Work_Item__c","sf_devops__Combine_Status__c","組み合わせ状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Work_Item__c","sf_devops__Combined_With__c","次と組み合わせ済み","reference","True","True","False","18","0","0","sf_devops__Work_Item__c"
"sf_devops__Work_Item__c","sf_devops__Concluded__c","終了済み","string","True","True","False","8","0","0",""
"sf_devops__Work_Item__c","sf_devops__Cross_Environment_Combination__c","環境間組み合わせ","boolean","True","False","False","0","0","0",""
"sf_devops__Work_Item__c","sf_devops__Description__c","説明","textarea","True","True","False","32768","0","0",""
"sf_devops__Work_Item__c","sf_devops__Development_Approved__c","開発承認済み","boolean","True","False","False","0","0","0",""
"sf_devops__Work_Item__c","sf_devops__Development_Approved_By__c","開発承認者","reference","True","True","False","18","0","0","User"
"sf_devops__Work_Item__c","sf_devops__Development_Environment__c","開発環境","string","True","True","True","1300","0","0",""
"sf_devops__Work_Item__c","sf_devops__Environment__c","接続済み環境","reference","True","True","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Work_Item__c","sf_devops__Operation_Status__c","操作状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Work_Item__c","sf_devops__Project__c","プロジェクト","reference","True","False","False","18","0","0","sf_devops__Project__c"
"sf_devops__Work_Item__c","sf_devops__Promoted__c","昇格済み","boolean","True","False","False","0","0","0",""
"sf_devops__Work_Item__c","sf_devops__Promoted_From_Environment__c","昇格元の環境","reference","True","True","False","18","0","0","sf_devops__Environment__c"
"sf_devops__Work_Item__c","sf_devops__Rebase_Branch__c","再設定ブランチ","reference","True","True","False","18","0","0","sf_devops__Branch__c"
"sf_devops__Work_Item__c","sf_devops__Review_Remote_Reference__c","レビューリモート参照","string","True","True","False","255","0","0",""
"sf_devops__Work_Item__c","sf_devops__State__c","状況","string","True","True","True","1300","0","0",""
"sf_devops__Work_Item__c","sf_devops__Subject__c","件名","string","True","False","False","255","0","0",""
"sf_devops__Work_Item__c","sf_devops__Synch_State__c","同期状態","reference","True","True","False","18","0","0","sf_devops__Vcs_Synch_State__c"
"sf_devops__Work_Item__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"sf_devops__Work_Item_Promote__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Work_Item_Promote__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"sf_devops__Work_Item_Promote__c","Id","カスタムオブジェクト ID","id","False","False","False","18","0","0",""
"sf_devops__Work_Item_Promote__c","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"sf_devops__Work_Item_Promote__c","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"sf_devops__Work_Item_Promote__c","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"sf_devops__Work_Item_Promote__c","Name","作業項目昇格名","string","False","False","False","80","0","0",""
"sf_devops__Work_Item_Promote__c","sf_devops__Deployment_Result__c","リリース結果","reference","True","True","False","18","0","0","sf_devops__Deployment_Result__c"
"sf_devops__Work_Item_Promote__c","sf_devops__Merge_Result__c","マージ結果","reference","True","False","False","18","0","0","sf_devops__Merge_Result__c"
"sf_devops__Work_Item_Promote__c","sf_devops__Pipeline_Stage__c","パイプラインフェーズ","reference","True","False","False","18","0","0","sf_devops__Pipeline_Stage__c"
"sf_devops__Work_Item_Promote__c","sf_devops__Rebase_Limit__c","再設定制限","double","True","True","False","0","2","0",""
"sf_devops__Work_Item_Promote__c","sf_devops__Rebase_Status__c","再設定状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Work_Item_Promote__c","sf_devops__Status__c","状況","reference","True","True","False","18","0","0","sf_devops__Async_Operation_Result__c"
"sf_devops__Work_Item_Promote__c","sf_devops__Work_Item__c","作業項目","reference","True","False","False","18","0","0","sf_devops__Work_Item__c"
"sf_devops__Work_Item_Promote__c","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"ShiftWorkTopic","AreAllTopicsSupported","サポートされているすべてのトピック","boolean","False","False","False","0","0","0",""
"ShiftWorkTopic","AttendeeLimit","出席者制限","int","False","True","False","0","0","0",""
"ShiftWorkTopic","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"ShiftWorkTopic","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"ShiftWorkTopic","Id","シフト作業トピック ID","id","False","False","False","18","0","0",""
"ShiftWorkTopic","IsDeleted","削除","boolean","False","False","False","0","0","0",""
"ShiftWorkTopic","LastModifiedById","最終更新者 ID","reference","False","False","False","18","0","0","User"
"ShiftWorkTopic","LastModifiedDate","最終更新日","datetime","False","False","False","0","0","0",""
"ShiftWorkTopic","LastReferencedDate","最終参照日","datetime","False","True","False","0","0","0",""
"ShiftWorkTopic","LastViewedDate","最終閲覧日","datetime","False","True","False","0","0","0",""
"ShiftWorkTopic","MaxAppointments","最大同時予定数","int","False","True","False","0","0","0",""
"ShiftWorkTopic","Name","名前","string","False","False","False","255","0","0",""
"ShiftWorkTopic","ServiceAppointmentLimit","最大予定業務量","int","False","True","False","0","0","0",""
"ShiftWorkTopic","ShiftId","シフト ID","reference","False","False","False","18","0","0","Shift"
"ShiftWorkTopic","SystemModstamp","System Modstamp","datetime","False","False","False","0","0","0",""
"ShiftWorkTopic","WorkTypeGroupId","作業種別グループ ＩＤ","reference","False","True","False","18","0","0","WorkTypeGroup"
"ShiftWorkTopic","WorkTypeId","作業種別 ID","reference","False","True","False","18","0","0","WorkType"
"Tag__c","CreatedById","作成者 ID","reference","False","False","False","18","0","0","User"
"Tag__c","CreatedDate","作成日","datetime","False","False","False","0","0","0",""
"Tag__c","DevService__c","ユーザサポート","double","True","True","True","0","18","0",""
"Tag__c","DevTicket__c","開発チケット","double","True","True","True","0","18","0",""
"Tag__c","FunctionRequirement__c","機能要件","double","True","True","True","0","18","0",""
